feature,weight
multiply_Pickup_-_Time_Placement_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Placement_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff,0.0
multiply_Pickup_-_Time_Placement_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff,0.0
multiply_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,0.0
multiply_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff,0.0
multiply_Pickup_-_Time_Placement_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff,0.0
multiply_Pickup_-_Time_Placement_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Confirmation_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff,0.0
multiply_Pickup_-_Time_Placement_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,0.0
multiply_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Pickup_-_Time_Confirmation_-_Time_diff,0.0
multiply_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Pickup_-_Time_Confirmation_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Pickup_-_Time_Confirmation_-_Time_diff,0.0
Personal_or_Business_speed_mean_to_median,0.0
multiply_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Placement_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff,0.0
multiply_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Confirmation_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff,0.0
multiply_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff,0.0
multiply_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Pickup_-_Time_Confirmation_-_Time_diff,0.0
multiply_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff,0.0
multiply_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff,0.0
multiply_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff,0.0
multiply_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff,0.0
multiply_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Pickup_-_Time_Confirmation_-_Time_diff,0.0
multiply_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff,0.0
multiply_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,0.0
multiply_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Placement_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff,0.0
multiply_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Placement_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff,0.0
multiply_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff,0.0
Personal_or_Business_speed_std,0.0
multiply_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff,0.0
multiply_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Pickup_-_Time_Confirmation_-_Time_diff,0.0
multiply_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,0.0
multiply_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff,0.0
multiply_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_Pickup_-_Time_Confirmation_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff,0.0
multiply_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Placement_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff,0.0
multiply_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Placement_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff,0.0
multiply_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Placement_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff,0.0
Personal_or_Business_speed_q_diff,0.0
multiply_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff,0.0
multiply_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,0.0
multiply_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff,0.0
multiply_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff,0.0
Personal_or_Business_speed_median,0.0
multiply_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff,0.0
multiply_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Pickup_-_Time_Confirmation_-_Time_diff_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff,0.0
multiply_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Placement_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff,0.0
multiply_Pickup_-_Time_Confirmation_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Pickup_-_Time_Confirmation_-_Time_diff,0.0
multiply_Pickup_-_Time_Confirmation_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,0.0
multiply_Pickup_-_Time_Confirmation_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff,0.0
multiply_Pickup_-_Time_Confirmation_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff,0.0
multiply_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Placement_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff,0.0
multiply_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,0.0
multiply_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff,0.0
multiply_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Pickup_-_Time_Confirmation_-_Time_diff_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff,0.0
multiply_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Pickup_-_Time_Confirmation_-_Time_diff_Pickup_-_Time_Confirmation_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff,0.0
